method,scenario_family,challenge_type,target_status,method_applicable,primary_metric_name,primary_metric_unit,metric,n_anchors_valid,bootstrap_replicates,bootstrap_seed,clean_point_estimate,clean_ci_lower_95,clean_ci_upper_95,challenge_point_estimate,challenge_ci_lower_95,challenge_ci_upper_95,deterioration_point_estimate,deterioration_ci_lower_95,deterioration_ci_upper_95
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,42,2000,1901117179,0.02306716917993519,0.011387045553820724,0.034518464044724584,0.0204892208602794,0.011400095594455026,0.03543927547089983,-0.00034897835877004124,-0.0011908600288657867,0.00045035351968054915
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,42,2000,346928805,0.0958903258733448,0.0626928267462444,0.12222019586677815,0.08873949708926378,0.05359669151553993,0.1105173029123965,-0.006625067049408646,-0.008608341909773123,-0.003745760827006432
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,1,0,3266083555,1.532618559212259,,,1.5335428803672522,,,-1.4174711394754347e-05,,
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,1,0,982559065,0.1543904773882215,,,0.15422915288524347,,,-1.1815371946638509e-05,,
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,1,0,3117953177,0.9947184424486062,,,0.9947163591144191,,,2.9700011600075626e-06,,
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,1,0,447868020,0.08391151324280077,,,0.0835528519353006,,,-0.0003974693939166052,,
CWT_pyBOAT,post_amplitude_trajectory,missing_block_6h,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,1,0,2952661255,0.9209040326583742,,,0.9202310609988587,,,-6.964944047083144e-05,,
CWT_pyBOAT,post_amplitude_trajectory,transient_artifact,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,10,2000,1216128926,1.473991841687668,0.32916745369590034,2.2938323601159976,1.4819506239294717,0.3268827305275306,2.2975567326921,-0.00015144608372996693,-0.0018873423812013207,0.0006274300894180684
CWT_pyBOAT,post_amplitude_trajectory,transient_artifact,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,10,2000,412044319,0.10980322489260172,0.05505678964707668,0.17240485199316696,0.11052536507148969,0.05985850063905406,0.17438245958568477,0.00010960049902832003,-0.0003859622997555226,0.0026275956486802674
CWT_pyBOAT,post_amplitude_trajectory,transient_artifact,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,10,2000,4090550931,0.9972035446308043,0.9894815557959349,0.9986083518510087,0.9971463359381698,0.9895777830212131,0.9983957893915613,-1.8009002914765038e-06,-4.659619426619632e-05,0.000167863552339248
CWT_pyBOAT,post_amplitude_trajectory,transient_artifact,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,10,2000,3022090811,0.043782786118931605,0.02645966645504054,0.1284600682937405,0.040421203494684255,0.028665870909677073,0.12563536041066944,0.001117142319425335,-0.004137751158761971,0.003845010591236833
CWT_pyBOAT,post_amplitude_trajectory,transient_artifact,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,10,2000,2592024630,0.9041449343008895,0.43620266949845504,1.0610010423603167,0.9073442593786811,0.4332102015389906,1.0558554729171217,-0.0008678041078733767,-0.007819921662630153,0.0009496663965467376
CWT_pyBOAT,post_amplitude_trajectory,transient_artifact,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,42,2000,4170035510,0.08862162381292957,0.058469907272650404,0.11348606974597586,0.09246596482470747,0.06852412171916608,0.11748573340076565,0.003159077596855771,0.0002193901322518621,0.009439762496257477
CWT_pyBOAT,post_amplitude_trajectory,transient_artifact,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,42,2000,31411691,0.04072681420078963,0.0289660149639666,0.054117628597217374,0.047344609087699316,0.0349679432336863,0.05390793777199457,0.0032691239800613967,0.0016108079804652928,0.0048575724100921236
CWT_pyBOAT,post_amplitude_trajectory,transient_artifact,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,42,2000,2519608380,0.9965245418762281,0.9955511301134792,0.9979180149470983,0.9970798310318355,0.9959189128186403,0.9975705961218198,2.8118665748616545e-05,-0.00014259284815260065,0.00015122956308177837
CWT_pyBOAT,post_amplitude_trajectory,transient_artifact,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,42,2000,1901117179,0.02306716917993519,0.011387045553820724,0.034518464044724584,0.0295681559462298,0.02515549091498445,0.04011090034982473,0.006532115085617837,0.00308010396543712,0.009537760650979
CWT_pyBOAT,post_amplitude_trajectory,transient_artifact,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,42,2000,346928805,0.0958903258733448,0.0626928267462444,0.12222019586677815,0.10205598573803554,0.06284090602152223,0.12551316899155593,0.002292188283260747,-0.0011337267130971489,0.005468930168972853
CWT_pyBOAT,post_amplitude_trajectory,transient_artifact,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,1,0,3266083555,1.532618559212259,,,1.5332161935757647,,,0.00022153995164142515,,
CWT_pyBOAT,post_amplitude_trajectory,transient_artifact,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,1,0,982559065,0.1543904773882215,,,0.15384528800763403,,,0.0002270107574435104,,
CWT_pyBOAT,post_amplitude_trajectory,transient_artifact,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,1,0,3117953177,0.9947184424486062,,,0.9947018071420435,,,5.9846106717387215e-05,,
CWT_pyBOAT,post_amplitude_trajectory,transient_artifact,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,1,0,447868020,0.08391151324280077,,,0.07996508500129551,,,-0.0027990413840500716,,
CWT_pyBOAT,post_amplitude_trajectory,transient_artifact,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,1,0,2952661255,0.9209040326583742,,,0.922121138030296,,,0.0007941931327105078,,
CWT_pyBOAT,post_period_hours,gaussian_noise,difficult,True,absolute_error_hours,hours,primary_error,3,2000,1711416290,0.043458974037386966,0.01907018347586309,0.18036410997247643,0.046609526863013784,0.019070183475864866,0.18248660336422873,0.0,0.0,0.0
CWT_pyBOAT,post_period_hours,gaussian_noise,eligible,True,absolute_error_hours,hours,primary_error,49,2000,3753122361,0.02778599630609513,0.023785993976236597,0.04962853442834714,0.030944547937943767,0.02390575934767014,0.0488426072589494,0.0,0.0,0.0
CWT_pyBOAT,post_period_hours,gaussian_noise,ineligible,True,absolute_error_hours,hours,primary_error,1,0,2265439225,0.02769192842863788,,,0.02769192842863788,,,0.0,,
CWT_pyBOAT,post_period_hours,missing_block_6h,difficult,True,absolute_error_hours,hours,primary_error,3,2000,1711416290,0.043458974037386966,0.01907018347586309,0.18036410997247643,0.04649563164267079,0.022638710124214256,0.18676168765117396,0.0,0.0,0.0
CWT_pyBOAT,post_period_hours,missing_block_6h,eligible,True,absolute_error_hours,hours,primary_error,49,2000,3753122361,0.02778599630609513,0.023785993976236597,0.04962853442834714,0.036166126327405124,0.028068215041999658,0.05233437130504193,0.0,0.0,0.0
CWT_pyBOAT,post_period_hours,missing_block_6h,ineligible,True,absolute_error_hours,hours,primary_error,1,0,2265439225,0.02769192842863788,,,0.03822353993798977,,,1.7763568394002505e-15,,
CWT_pyBOAT,post_period_hours,transient_artifact,difficult,True,absolute_error_hours,hours,primary_error,3,2000,1711416290,0.043458974037386966,0.01907018347586309,0.18036410997247643,0.10697816823321737,0.05341023819625157,0.24122864740264127,0.08482013834835378,0.0009839406824294628,0.13652176968759733
CWT_pyBOAT,post_period_hours,transient_artifact,eligible,True,absolute_error_hours,hours,primary_error,49,2000,3753122361,0.02778599630609513,0.023785993976236597,0.04962853442834714,0.07945149639549065,0.07101202404615847,0.09611338347710507,0.05414129015864333,0.030870757231024726,0.06425776931074978
CWT_pyBOAT,post_period_hours,transient_artifact,ineligible,True,absolute_error_hours,hours,primary_error,1,0,2265439225,0.02769192842863788,,,0.11442240657142655,,,0.06131419324463394,,
CWT_pyBOAT,pre_amplitude_trajectory,gaussian_noise,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,11,2000,2692181932,0.35165850642747576,0.2545681019758069,0.9680182650622244,0.3529458781379552,0.2552487910755767,0.9684637128423818,0.00013275512219923513,-0.00029771235857425915,0.0005812811114346839
CWT_pyBOAT,pre_amplitude_trajectory,gaussian_noise,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,11,2000,4206627201,0.2874272454102606,0.24315944508516396,0.5652550916176956,0.28757813489179945,0.24353268333969452,0.5647109983351516,0.0001392409573586495,-4.976879541697399e-05,0.00037269303039767776
CWT_pyBOAT,pre_amplitude_trajectory,gaussian_noise,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,11,2000,3610440229,0.9466713877436749,0.5343703467066302,0.9612031022320304,0.9467189586512905,0.5307009569668582,0.9613307505177575,-3.872469697296932e-06,-0.00018246930685522633,0.000444069042801587
CWT_pyBOAT,pre_amplitude_trajectory,gaussian_noise,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,11,2000,4040841049,0.32421672074675034,0.12825113765866897,0.521179876780457,0.32513588069238963,0.12765666955843652,0.5213867536437745,0.00026238901011541027,-0.00028491133866326984,0.00035287258798721854
CWT_pyBOAT,pre_amplitude_trajectory,gaussian_noise,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,11,2000,2209644309,0.3745041424108003,0.07292508571847925,0.6090297765086992,0.3756867859039813,0.0732218049570548,0.6086912855008422,-0.0001590779541469356,-0.000254325491528512,0.00043108043456213663
CWT_pyBOAT,pre_amplitude_trajectory,gaussian_noise,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,41,2000,1289072035,0.13742012200198145,0.12348233950054785,0.15325303415743963,0.13606991062609936,0.1240018004470225,0.1527587027839673,-4.918721904144385e-05,-0.00018160375984899169,0.00013621818211230485
CWT_pyBOAT,pre_amplitude_trajectory,gaussian_noise,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,41,2000,3942826717,0.13428880272784183,0.12037733370018741,0.14921958471215147,0.13476030904459807,0.12059073439278128,0.15005825737191444,-2.5913415283081165e-05,-0.00017728838437677807,9.772372354109257e-05
CWT_pyBOAT,pre_amplitude_trajectory,gaussian_noise,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,41,2000,131069866,0.9776431532203029,0.9738990280112909,0.9814287965813617,0.9775883028478536,0.9738749092972329,0.9814334078820588,5.534199556456176e-06,-2.6414213518288765e-05,3.326598787334323e-05
CWT_pyBOAT,pre_amplitude_trajectory,gaussian_noise,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,41,2000,1058984653,0.10921232645440011,0.09860098680148432,0.12061741443069209,0.10762935558122023,0.09862719404073761,0.12188488476955227,-7.032574048559947e-05,-0.0002392248377540429,8.16821534266321e-05
CWT_pyBOAT,pre_amplitude_trajectory,gaussian_noise,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,41,2000,4084207018,0.09120143958252765,0.08203134758268066,0.1069890209538686,0.09157164166106455,0.08137600186330644,0.10900636473592576,2.725157083258156e-07,-0.00011451336009269536,0.00029678898951997906
CWT_pyBOAT,pre_amplitude_trajectory,gaussian_noise,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,1,0,3298018325,0.2512943208178909,,,0.2518661066428905,,,-0.0002489866717812067,,
CWT_pyBOAT,pre_amplitude_trajectory,gaussian_noise,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,1,0,2368450464,0.22832039658347408,,,0.2287528438671544,,,0.00014338710397762688,,
CWT_pyBOAT,pre_amplitude_trajectory,gaussian_noise,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,1,0,2201216010,0.9420471388674914,,,0.9420305490473329,,,9.881547459816842e-05,,
CWT_pyBOAT,pre_amplitude_trajectory,gaussian_noise,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,1,0,455318662,0.20522853411123543,,,0.20580613794314995,,,2.047692990433947e-05,,
CWT_pyBOAT,pre_amplitude_trajectory,gaussian_noise,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,1,0,2577830810,0.2209427983363128,,,0.22030072062726852,,,-0.0005489801227612917,,
CWT_pyBOAT,pre_amplitude_trajectory,missing_block_6h,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,11,2000,2692181932,0.35165850642747576,0.2545681019758069,0.9680182650622244,0.34531786664623254,0.2526795144910463,0.9648134012285692,-0.00035951700814178256,-0.004330282000340163,-1.1387754852265619e-05
CWT_pyBOAT,pre_amplitude_trajectory,missing_block_6h,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,11,2000,4206627201,0.2874272454102606,0.24315944508516396,0.5652550916176956,0.2938857984416354,0.24628528614306533,0.5696492452833817,0.0004695951672418208,-9.847289524446412e-05,0.004139755988846264
CWT_pyBOAT,pre_amplitude_trajectory,missing_block_6h,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,11,2000,3610440229,0.9466713877436749,0.5343703467066302,0.9612031022320304,0.9450431710399164,0.5174291752897102,0.9606675010564584,0.0005107123716950879,5.374240060784796e-05,0.0017206304000095818
CWT_pyBOAT,pre_amplitude_trajectory,missing_block_6h,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,11,2000,4040841049,0.32421672074675034,0.12825113765866897,0.521179876780457,0.32265850639805754,0.13358760436987738,0.5203036582165177,0.0004190977691437836,-0.00029084803971446416,0.0016481219294643135
CWT_pyBOAT,pre_amplitude_trajectory,missing_block_6h,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,11,2000,2209644309,0.3745041424108003,0.07292508571847925,0.6090297765086992,0.3731074742117215,0.06848860195070837,0.6044348029016531,-0.004899966875434161,-0.007118439096937407,-0.0023087786777826746
CWT_pyBOAT,pre_amplitude_trajectory,missing_block_6h,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,41,2000,1289072035,0.13742012200198145,0.12348233950054785,0.15325303415743963,0.13538896898354041,0.12302881388800391,0.15810597993763756,-0.0014734290742430822,-0.0019443720496898353,-0.0005810322131104273
CWT_pyBOAT,pre_amplitude_trajectory,missing_block_6h,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,41,2000,3942826717,0.13428880272784183,0.12037733370018741,0.14921958471215147,0.13500950989670438,0.12175342490207383,0.1554418842854297,-0.00034978943812271485,-0.0005153940565070375,0.00020505628416137012
CWT_pyBOAT,pre_amplitude_trajectory,missing_block_6h,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,41,2000,131069866,0.9776431532203029,0.9738990280112909,0.9814287965813617,0.9767347330230973,0.9731104657623448,0.981117852559922,0.00032968095363394845,0.00018476329220196153,0.000513124853353697
CWT_pyBOAT,pre_amplitude_trajectory,missing_block_6h,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,41,2000,1058984653,0.10921232645440011,0.09860098680148432,0.12061741443069209,0.11192913893876553,0.09820820172390038,0.1286617668045239,0.00022841952638427698,-0.00038123023342798157,0.0007331685928737702
CWT_pyBOAT,pre_amplitude_trajectory,missing_block_6h,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,41,2000,4084207018,0.09120143958252765,0.08203134758268066,0.1069890209538686,0.08579680190785191,0.07321112981366792,0.09958782292512654,-0.00530300283237909,-0.0059785839575735335,-0.004109765606531486
CWT_pyBOAT,pre_amplitude_trajectory,missing_block_6h,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,1,0,3298018325,0.2512943208178909,,,0.24798666122261087,,,-0.003970065622717844,,
CWT_pyBOAT,pre_amplitude_trajectory,missing_block_6h,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,1,0,2368450464,0.22832039658347408,,,0.22540909499909678,,,-0.0020633885840034977,,
CWT_pyBOAT,pre_amplitude_trajectory,missing_block_6h,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,1,0,2201216010,0.9420471388674914,,,0.9398675923402819,,,0.0007797416482458464,,
CWT_pyBOAT,pre_amplitude_trajectory,missing_block_6h,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,1,0,455318662,0.20522853411123543,,,0.2027423945881333,,,-0.0034676714476513937,,
CWT_pyBOAT,pre_amplitude_trajectory,missing_block_6h,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,1,0,2577830810,0.2209427983363128,,,0.21704194346543626,,,-0.005832945861105485,,
CWT_pyBOAT,pre_amplitude_trajectory,transient_artifact,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,11,2000,2692181932,0.35165850642747576,0.2545681019758069,0.9680182650622244,0.35743923917698,0.25176815119564927,0.9490372141182861,0.0011945665467276156,-0.0013396812744601583,0.00730079354864252
CWT_pyBOAT,pre_amplitude_trajectory,transient_artifact,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,11,2000,4206627201,0.2874272454102606,0.24315944508516396,0.5652550916176956,0.3025353317267046,0.2393506979928726,0.5623648236745207,0.0002329333721450555,-0.0026584963587505117,0.004444915984662234
CWT_pyBOAT,pre_amplitude_trajectory,transient_artifact,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,11,2000,3610440229,0.9466713877436749,0.5343703467066302,0.9612031022320304,0.9134786612219972,0.5442280136792642,0.959361993265286,0.00033443364356267047,-0.001156558174267297,0.02461673382204732
CWT_pyBOAT,pre_amplitude_trajectory,transient_artifact,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,11,2000,4040841049,0.32421672074675034,0.12825113765866897,0.521179876780457,0.31118054165233233,0.12022955996501783,0.5214025036809845,0.002475489634428049,-0.002226748680884655,0.004791354010021176
CWT_pyBOAT,pre_amplitude_trajectory,transient_artifact,difficult,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,11,2000,2209644309,0.3745041424108003,0.07292508571847925,0.6090297765086992,0.38471102868888,0.0885106884116636,0.6216652242343907,0.007607072346472623,-1.8854680522206735e-05,0.011058805042639341
CWT_pyBOAT,pre_amplitude_trajectory,transient_artifact,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,41,2000,1289072035,0.13742012200198145,0.12348233950054785,0.15325303415743963,0.1472023671650788,0.13061940158417307,0.1689621117729669,0.00461228632344797,0.002302410766931204,0.00895038342570785
CWT_pyBOAT,pre_amplitude_trajectory,transient_artifact,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,41,2000,3942826717,0.13428880272784183,0.12037733370018741,0.14921958471215147,0.1323613479585276,0.12344669157423609,0.15137053059453343,-0.0006105588660234862,-0.002775769238387772,0.000962974621544127
CWT_pyBOAT,pre_amplitude_trajectory,transient_artifact,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,41,2000,131069866,0.9776431532203029,0.9738990280112909,0.9814287965813617,0.9759194206416573,0.9719042970519687,0.9797734693935749,0.00047729949965641394,6.364645364115296e-05,0.001115266216337063
CWT_pyBOAT,pre_amplitude_trajectory,transient_artifact,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,41,2000,1058984653,0.10921232645440011,0.09860098680148432,0.12061741443069209,0.10721775059193861,0.09871585287091639,0.12167668325949793,-0.0016291443222597735,-0.0036444080295668785,0.0010077549789877238
CWT_pyBOAT,pre_amplitude_trajectory,transient_artifact,eligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,41,2000,4084207018,0.09120143958252765,0.08203134758268066,0.1069890209538686,0.10409520512202786,0.08867553408030676,0.12880523564596752,0.007487300175434326,0.0010644855224459376,0.013050161681223346
CWT_pyBOAT,pre_amplitude_trajectory,transient_artifact,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,primary_error,1,0,3298018325,0.2512943208178909,,,0.2812997974313774,,,0.011309445282578809,,
CWT_pyBOAT,pre_amplitude_trajectory,transient_artifact,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,target_segment_shape_nrmse,1,0,2368450464,0.22832039658347408,,,0.2506636544735431,,,0.01779055192531144,,
CWT_pyBOAT,pre_amplitude_trajectory,transient_artifact,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,trajectory_pearson,1,0,2201216010,0.9420471388674914,,,0.9275416675996456,,,0.013585544171210662,,
CWT_pyBOAT,pre_amplitude_trajectory,transient_artifact,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,envelope_log_rate_absolute_error_per_day,1,0,455318662,0.20522853411123543,,,0.21033002518419514,,,0.002113891246951022,,
CWT_pyBOAT,pre_amplitude_trajectory,transient_artifact,ineligible,True,target_segment_calibrated_absolute_nrmse,NRMSE,ratio_log_error,1,0,2577830810,0.2209427983363128,,,0.2516125845031771,,,0.000858433085474522,,
CWT_pyBOAT,pre_period_hours,gaussian_noise,difficult,True,absolute_error_hours,hours,primary_error,10,2000,3184746417,0.05064235111304427,0.02922829339992994,0.15300347247726975,0.04947416683586692,0.027087526882743518,0.14132114143058416,0.0,-1.7763568394002505e-15,0.0
CWT_pyBOAT,pre_period_hours,gaussian_noise,eligible,True,absolute_error_hours,hours,primary_error,42,2000,3405876509,0.018669408216751116,0.016748443946661418,0.020812192196837387,0.01832009519625366,0.016565227058654486,0.020397361922983137,0.0,0.0,0.0
CWT_pyBOAT,pre_period_hours,gaussian_noise,ineligible,True,absolute_error_hours,hours,primary_error,1,0,3302353341,0.050086358535713416,,,0.05180432562031001,,,0.0,,
CWT_pyBOAT,pre_period_hours,missing_block_6h,difficult,True,absolute_error_hours,hours,primary_error,10,2000,3184746417,0.05064235111304427,0.02922829339992994,0.15300347247726975,0.05274209597248802,0.030821722363432613,0.14496989227145285,0.0,-8.881784197001252e-16,0.0006764592191723651
CWT_pyBOAT,pre_period_hours,missing_block_6h,eligible,True,absolute_error_hours,hours,primary_error,42,2000,3405876509,0.018669408216751116,0.016748443946661418,0.020812192196837387,0.02188641764322785,0.01894825711818804,0.02362870303211828,0.0,0.0,0.0
CWT_pyBOAT,pre_period_hours,missing_block_6h,ineligible,True,absolute_error_hours,hours,primary_error,1,0,3302353341,0.050086358535713416,,,0.05428262321044386,,,0.0,,
CWT_pyBOAT,pre_period_hours,transient_artifact,difficult,True,absolute_error_hours,hours,primary_error,10,2000,3184746417,0.05064235111304427,0.02922829339992994,0.15300347247726975,0.1063087525741997,0.06136580334920971,0.11739336665828581,0.00881991586722286,-0.03517587939698963,0.08590177102102992
CWT_pyBOAT,pre_period_hours,transient_artifact,eligible,True,absolute_error_hours,hours,primary_error,42,2000,3405876509,0.018669408216751116,0.016748443946661418,0.020812192196837387,0.05617112193244189,0.047674074478122996,0.06490749342085245,0.037512968334541874,0.026787654744055978,0.04490260663177548
CWT_pyBOAT,pre_period_hours,transient_artifact,ineligible,True,absolute_error_hours,hours,primary_error,1,0,3302353341,0.050086358535713416,,,0.1753466297562678,,,0.11460065190309976,,
Hilbert,phase_shift_hours,gaussian_noise,difficult,True,circular_absolute_error_radians,radians,primary_error,11,2000,2245538314,0.23949066021344656,0.16617246445955103,0.3374543410536157,0.2402902012929915,0.1722633093608772,0.33233021980450816,-0.0023931286379121897,-0.0037306225125242065,0.0013806357329393393
Hilbert,phase_shift_hours,gaussian_noise,difficult,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours,11,2000,3190046182,0.9147869375354767,0.6347320589879963,1.28898063471603,0.9178409594958273,0.6579973727556474,1.2694079332968857,-0.009141078052284035,-0.014249928328275208,0.005273640036158378
Hilbert,phase_shift_hours,gaussian_noise,eligible,True,circular_absolute_error_radians,radians,primary_error,41,2000,3886506071,0.2145459701805812,0.1704743223449321,0.27617284312091517,0.2171448985490565,0.16760443058976238,0.2801865097292944,-0.00021785201555246658,-0.002074482489902607,0.0002127617336815657
Hilbert,phase_shift_hours,gaussian_noise,eligible,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours,41,2000,1064538091,0.819505240192461,0.6511639457144902,1.0549025551304685,0.8294324153104914,0.6402017666991158,1.0702336322659831,-0.0008321334033049022,-0.007923939423013948,0.0008126899587893033
Hilbert,phase_shift_hours,gaussian_noise,ineligible,True,circular_absolute_error_radians,radians,primary_error,1,0,1770511428,0.3021299844038692,,,0.30211157081488516,,,-0.0032673323069829507,,
Hilbert,phase_shift_hours,gaussian_noise,ineligible,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours,1,0,2017474137,1.1540515313796726,,,1.1539811966507076,,,-0.012480290097124258,,
Hilbert,phase_shift_hours,missing_block_6h,difficult,True,circular_absolute_error_radians,radians,primary_error,11,2000,2245538314,0.23949066021344656,0.16617246445955103,0.3374543410536157,0.24522478656715796,0.16230738239219855,0.3399181815395318,-0.0007709283574186543,-0.002479161075161329,0.0030808048485830852
Hilbert,phase_shift_hours,missing_block_6h,difficult,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours,11,2000,3190046182,0.9147869375354767,0.6347320589879963,1.28898063471603,0.9366896868196369,0.6199685329925966,1.2983918121317934,-0.0029447294124694823,-0.009469697755990603,0.0117678076884834
Hilbert,phase_shift_hours,missing_block_6h,eligible,True,circular_absolute_error_radians,radians,primary_error,41,2000,3886506071,0.2145459701805812,0.1704743223449321,0.27617284312091517,0.2220187945249681,0.172656929973094,0.2804313453439251,0.0016983052947345811,-0.0006442053875055365,0.004210429740208355
Hilbert,phase_shift_hours,missing_block_6h,eligible,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours,41,2000,1064538091,0.819505240192461,0.6511639457144902,1.0549025551304685,0.84804932659086,0.6595008927429393,1.0711688354255051,0.0064870483808674995,-0.002460683322910495,0.016082656936686812
Hilbert,phase_shift_hours,missing_block_6h,ineligible,True,circular_absolute_error_radians,radians,primary_error,1,0,1770511428,0.3021299844038692,,,0.3143564793923712,,,0.00830890841541887,,
Hilbert,phase_shift_hours,missing_block_6h,ineligible,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours,1,0,2017474137,1.1540515313796726,,,1.2007533021182737,,,0.03173769230428225,,
Hilbert,phase_shift_hours,transient_artifact,difficult,True,circular_absolute_error_radians,radians,primary_error,11,2000,2245538314,0.23949066021344656,0.16617246445955103,0.3374543410536157,0.2688270656052243,0.19883260275128922,0.33302539220732363,0.010285572996785675,-0.007932992609656964,0.039270896913645714
