recording_uid,recording_id,tissue,time_days_original,time_days_zero,forskolin_day_zero,drift_reference_day_zero,observed_normalised,fitted_signal,residual,baseline_component,rhythmic_component,amplitude_envelope,linear_drift_component,acute_transient_component,centering_component,transition_weight_post
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,9.79861,8.86111,6.784725,3.26389,3.0944055944055897,3.270360719385658,-0.17595512498006816,4.273086226923031,-0.27546970121778513,1.5528231807754762,-0.6690821422622724,-1.4897199842706926e-60,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,9.8125,8.875,6.784725,3.26389,3.601010101010096,3.4048921174128575,0.19611798359723842,4.273086226923031,-0.13927791625635397,1.542393328113309,-0.6707425291965046,-2.3377203110844496e-61,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,9.82639,8.88889,6.784725,3.26389,3.5536130536130486,3.5386751147509776,0.014937938862070954,4.273086226923031,-0.003834531984001797,1.5320335296774703,-0.6724029161307367,-3.6234138367219505e-62,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,9.84028,8.90278,6.784725,3.26389,3.653457653457645,3.6706743521136875,-0.017216698656042695,4.273086226923031,0.12982509231294057,1.5217433149345039,-0.6740633030649689,-5.547289209179915e-63,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,9.85417,8.91667,6.784725,3.26389,3.578088578088574,3.799882099323533,-0.2217935212349591,4.273086226923031,0.2606932264570185,1.511522216511386,-0.675723689999201,-8.388439187156479e-64,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,9.86806,8.93056,6.784725,3.26389,3.729215229215223,3.9253256632681173,-0.19611043405289408,4.273086226923031,0.38779717733583435,1.5013697701743,-0.6773840769334332,-1.2529074572622776e-64,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,9.88194,8.94444,6.784725,3.26389,4.008935508935502,4.045989397438748,-0.03705388850324631,4.273086226923031,0.5101201030577363,1.4912927504714752,-0.6790432684847034,-1.8509496306356489e-65,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,9.89583,8.95833,6.784725,3.26389,4.2377622377622295,4.1611657559250474,0.07659648183718204,4.273086226923031,0.6269568484782674,1.481276179456733,-0.6807036554189355,-2.697188247684889e-66,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,9.90972,8.97222,6.784725,3.26389,4.166666666666662,4.269938891690393,-0.10327222502373168,4.273086226923031,0.7373903711778454,1.4713268867780929,-0.6823640423531677,-3.882088203489774e-67,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,9.92361,8.98611,6.784725,3.26389,4.208236208236203,4.371542184967585,-0.16330597673138225,4.273086226923031,0.8406540513892693,1.46144442054693,-0.6840244292873998,-5.518957127314123e-68,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,9.9375,9.0,6.784725,3.26389,4.550505050505045,4.465274617995646,0.0852304325093991,4.273086226923031,0.9360468713515622,1.45162833190982,-0.685684816221632,-7.749722005183901e-69,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,9.95139,9.01389,6.784725,3.26389,4.3663558663558595,4.550505307316053,-0.18414944096019337,4.273086226923031,1.022937947606201,1.441878175028155,-0.6873452031558642,-1.0748619999751284e-69,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,9.96528,9.02778,6.784725,3.26389,4.980186480186471,4.626677434078706,0.35350904610776457,4.273086226923031,1.1007704613030869,1.432193507057892,-0.6890055900900963,-1.472504994836716e-70,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,9.97917,9.04167,6.784725,3.26389,4.797591297591289,4.6933115500824085,0.10427974750888058,4.273086226923031,1.1690649642410218,1.4225738881294403,-0.6906659770243285,-1.992499979933402e-71,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,9.99306,9.05556,6.784725,3.26389,4.916083916083905,4.75000824239097,0.1660756736929354,4.273086226923031,1.2274220434838148,1.4130188813276825,-0.6923263639585606,-2.6630379570039276e-72,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.00694,9.06944,6.784725,3.26389,4.952602952602945,4.796420458945086,0.15618249365785886,4.273086226923031,1.275493451589201,1.4035348625399928,-0.6939855555098309,-3.520699055479341e-73,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.02083,9.08333,6.784725,3.26389,4.94055944055943,4.832381217327356,0.10817822323207427,4.273086226923031,1.3131145969057034,1.394107735225216,-0.695645942444063,-4.590782939557928e-74,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.03472,9.09722,6.784725,3.26389,5.0699300699300585,4.857703412063444,0.21222665786661477,4.273086226923031,1.3400971785760227,1.3847439271280664,-0.6973063293782952,-5.912648971862435e-75,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.04861,9.11111,6.784725,3.26389,5.220279720279708,4.872321218401345,0.3479585018783631,4.273086226923031,1.3563753718481566,1.3754430129521433,-0.6989667163125274,-7.521681074963344e-76,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.0625,9.125,6.784725,3.26389,5.301087801087789,4.876252311477889,0.42483548960990003,4.273086226923031,1.3619668518589325,1.366204570257635,-0.7006271032467595,-9.45116218397764e-77,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.07639,9.13889,6.784725,3.26389,5.088578088578078,4.869596611977553,0.21898147660052558,4.273086226923031,1.3569715392928288,1.3570281794421333,-0.7022874901809917,-1.1729864583844439e-77,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.09028,9.15278,6.784725,3.26389,5.109168609168598,4.8525344137972,0.2566341953713973,4.273086226923031,1.3415697280467085,1.3479134237215737,-0.7039478771152238,-1.4379317157044514e-78,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.10417,9.16667,6.784725,3.26389,4.966588966588959,4.825323916441692,0.14126505014726654,4.273086226923031,1.3160196176254322,1.338859889111308,-0.705608264049456,-1.7410891497999982e-79,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.11806,9.18056,6.784725,3.26389,4.801087801087793,4.78829818916546,0.012789611922332966,4.273086226923031,1.2806542772834324,1.3298671644072995,-0.7072686509836882,-2.0822901135255595e-80,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.13194,9.19444,6.784725,3.26389,5.015151515151508,4.741898305595453,0.2732532095560547,4.273086226923031,1.2359135852646952,1.3209412502960038,-0.7089278425349583,-2.463591659054906e-81,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.14583,9.20833,6.784725,3.26389,4.810411810411803,4.68652868824382,0.12388312216798258,4.273086226923031,1.182204354847295,1.312068879773375,-0.7105882294691905,-2.8745361685214867e-82,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.15972,9.22222,6.784725,3.26389,5.101010101010094,4.6227536564361165,0.47825644457397765,4.273086226923031,1.1200897099738238,1.3032561023315696,-0.7122486164034226,-3.312869371720575e-83,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.17361,9.23611,6.784725,3.26389,4.603729603729597,4.551165157556605,0.05256444617299216,4.273086226923031,1.0501615980285441,1.2945025177015406,-0.7139090033376548,-3.7711892556175635e-84,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.1875,9.25,6.784725,3.26389,4.691919191919181,4.472407519724324,0.2195116721948578,4.273086226923031,0.9730643471304946,1.2858077283027316,-0.7155693902718869,-4.240234016653546e-85,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.20139,9.26389,6.784725,3.26389,4.538073038073028,4.38717177745135,0.1509012606216782,4.273086226923031,0.889488991791753,1.2771713392250155,-0.7172297772061191,-4.709109677938956e-86,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.21528,9.27778,6.784725,3.26389,4.893939393939387,4.296189712781532,0.5977496811578558,4.273086226923031,0.8001673140561671,1.2685929582107605,-0.7188901641403513,-5.165653449699349e-87,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.22917,9.29167,6.784725,3.26389,4.587024087024079,4.200227661710669,0.38679642531340974,4.273086226923031,0.7058656499195367,1.2600721956370116,-0.7205505510745834,-5.596921433227678e-88,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.24306,9.30556,6.784725,3.26389,4.708236208236198,4.100080136833757,0.6081560714024414,4.273086226923031,0.6073785119768565,1.251608664497797,-0.7222109380088156,-5.98977675073044e-89,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.25694,9.31944,6.784725,3.26389,4.835275835275825,3.9966388574204963,0.8386369778553284,4.273086226923031,0.5055964241148663,1.2432080123580471,-0.7238701295600858,-6.34182223611605e-90,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.27083,9.33333,6.784725,3.26389,4.6783216783216695,3.8905855276172403,0.7877361507044291,4.273086226923031,0.40120348124584265,1.2348577529351776,-0.725530516494318,-6.621468449337219e-91,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.28472,9.34722,6.784725,3.26389,4.161616161616155,3.782833272472372,0.3787828891437828,4.273086226923031,0.2951116130352061,1.2265635797277579,-0.7271909034285501,-6.828605844958491e-92,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.29861,9.36111,6.784725,3.26389,4.118104118104113,3.6742236759254507,0.4438804421786622,4.273086226923031,0.1881624034225174,1.2183251160213153,-0.7288512903627823,-6.955802762551252e-93,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.3125,9.375,6.784725,3.26389,4.170940170940164,3.5655936716761985,0.6053464992639657,4.273086226923031,0.08119278610749724,1.2101419876316593,-0.7305116772970145,-6.998419216050385e-94,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.32639,9.38889,6.784725,3.26389,4.100621600621595,3.457769145821818,0.6428524547997774,4.273086226923031,-0.02497135281265136,1.202013822887881,-0.7321720642312466,-6.954887842437958e-95,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.34028,9.40278,6.784725,3.26389,4.141414141414132,3.351558710411649,0.7898554310024832,4.273086226923031,-0.1295214012885882,1.193940252615477,-0.7338324511654788,-6.826809584150044e-96,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.35417,9.41667,6.784725,3.26389,3.904817404817398,3.2477476936878475,0.6570697111295503,4.273086226923031,-0.2316720310781575,1.1859209101195776,-0.7354928380997109,-6.61885596100441e-97,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.36806,9.43056,6.784725,3.26389,3.859751359751353,3.147092390495588,0.7126589692557648,4.273086226923031,-0.33066694733618446,1.1779554311682952,-0.7371532250339431,-6.338486249613691e-98,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.38194,9.44444,6.784725,3.26389,3.441336441336436,3.0503827272955317,0.3909537140409043,4.273086226923031,-0.4257174189849709,1.1700491309851269,-0.7388124165852133,-6.005717805610155e-99,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.39583,9.45833,6.784725,3.26389,3.7408702408702355,2.9581611807606003,0.7827090601096351,4.273086226923031,-0.5162785785856702,1.1621902580659467,-0.7404728035194454,-5.611078810805605e-100,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.40972,9.47222,6.784725,3.26389,3.3119658119658073,2.8711368347211907,0.44082897724461656,4.273086226923031,-0.6016425376908475,1.1543841708648395,-0.7421331904536776,-5.178038763187238e-101,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.42361,9.48611,6.784725,3.26389,3.193473193473187,2.7898989636236378,0.40357422984954905,4.273086226923031,-0.6812200218541684,1.146630514835796,-0.7437935773879097,-4.719779479336806e-102,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.4375,9.5,6.784725,3.26389,3.2086247086247024,2.714984291366142,0.4936404172585602,4.273086226923031,-0.7544743071774317,1.1389289378141867,-0.745453964322142,-4.249282453538269e-103,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.45139,9.51389,6.784725,3.26389,3.257575757575753,2.6468735523186484,0.6107022052571045,4.273086226923031,-0.8209246592906932,1.1312790900007683,-0.747114351256374,-3.7787396798817846e-104,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.46528,9.52778,6.784725,3.26389,3.4627039627039546,2.585988530523151,0.8767154321808035,4.273086226923031,-0.8801492941519581,1.1236806239457946,-0.7487747381906062,-3.319065553123996e-105,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.47917,9.54167,6.784725,3.26389,2.937062937062932,2.532689593524432,0.4043733435385004,4.273086226923031,-0.9317878442164453,1.1161331945332365,-0.7504351251248385,-2.879533714645103e-106,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.49306,9.55556,6.784725,3.26389,2.5326340326340295,2.487273733243411,0.045360299390618586,4.273086226923031,-0.9755433175632343,1.1086364589651068,-0.7520955120590705,-2.4675501467010324e-107,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.50694,9.56944,6.784725,3.26389,2.544289044289042,2.4499970135039595,0.0942920307850823,4.273086226923031,-1.0111608457514152,1.1011954196807179,-0.7537547036103408,-2.0922871964765553e-108,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.52083,9.58333,6.784725,3.26389,2.619658119658118,2.4209720744395593,0.1986860452185586,4.273086226923031,-1.0385253978815834,1.0937990167149998,-0.7554150905445729,-1.749218014803107e-109,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.53472,9.59722,6.784725,3.26389,3.1864801864801793,2.400329046465273,0.7861511400149062,4.273086226923031,-1.0575080389216374,1.0864522931938687,-0.7570754774788051,-1.4444551684060918e-110,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.54861,9.61111,6.784725,3.26389,3.038850038850034,2.3881022219180936,0.6507478169319403,4.273086226923031,-1.0680744765345849,1.0791549154352325,-0.7587358644130373,-1.1781529493663961e-111,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.5625,9.625,6.784725,3.26389,3.0376845376845325,2.384260476080045,0.6534240616044875,4.273086226923031,-1.0702558354384017,1.0719065519982427,-0.7603962513472694,-9.49154179033677e-113,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.57639,9.63889,6.784725,3.26389,2.9491064491064463,2.3887083832276375,0.5603980658788088,4.273086226923031,-1.0641475413565764,1.064706873668241,-0.7620566382815016,-7.55282349316413e-114,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.59028,9.65278,6.784725,3.26389,3.0501165501165435,2.4012878140273455,0.648828736089198,4.273086226923031,-1.0499077236226366,1.0575555534418062,-0.7637170252157337,-5.936348497855097e-115,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.60417,9.66667,6.784725,3.26389,2.677933177933173,2.4217799955036634,0.2561531824295096,4.273086226923031,-1.0277551552120865,1.0504522665119018,-0.7653774121499659,-4.608577800854409e-116,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.61806,9.68056,6.784725,3.26389,3.1888111888111816,2.4499080114874534,0.7389031773237282,4.273086226923031,-0.9979667522940642,1.0433966902531244,-0.7670377990841981,-3.533881157252787e-117,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.63194,9.69444,6.784725,3.26389,3.424630924630917,2.485311671417496,0.9393192532134207,4.273086226923031,-0.9609039008127516,1.036393532726966,-0.7686969906354683,-2.6815332789365524e-118,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.64583,9.70833,6.784725,3.26389,3.272727272727269,2.5276581692419544,0.7450691034853145,4.273086226923031,-0.9168970160540607,1.0294323848125155,-0.7703573775697005,-2.0060743834289355e-119,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.65972,9.72222,6.784725,3.26389,3.1169386169386093,2.576492284330876,0.5404463326077331,4.273086226923031,-0.8664025140309072,1.0225179928635908,-0.7720177645039326,-1.4823417996434047e-120,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.67361,9.73611,6.784725,3.26389,3.005050505050499,2.631337431913506,0.37371307313699287,4.273086226923031,-0.8098969795140454,1.0156500428342405,-0.7736781514381648,-1.0819000975895624e-121,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.6875,9.75,6.784725,3.26389,3.1192696192696117,2.6916770135259975,0.42759260574361413,4.273086226923031,-0.7478970109673213,1.0088282227878689,-0.7753385383723969,-7.799440451237671e-123,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.70139,9.76389,6.784725,3.26389,3.2272727272727217,2.75695893993657,0.4703137873361518,4.273086226923031,-0.6809546976225168,1.002052222883064,-0.7769989253066291,-5.553633487032664e-124,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.71528,9.77778,6.784725,3.26389,3.3193473193473113,2.8266003674412614,0.4927469519060499,4.273086226923031,-0.609652883183593,0.9953217353595275,-0.7786593122408613,-3.905966060269511e-125,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.72917,9.79167,6.784725,3.26389,3.5893550893550836,2.8999926081179446,0.6893624812371391,4.273086226923031,-0.5346002555726778,0.9886364545240957,-0.7803196991750934,-2.7134210973493404e-126,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.74306,9.80556,6.784725,3.26389,3.770007770007765,2.9765061738112335,0.7935015961965317,4.273086226923031,-0.4564263029451567,0.9819960767368552,-0.7819800861093256,-1.8618445220861614e-127,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.75694,9.81944,6.784725,3.26389,3.831002331002325,3.055438311081788,0.7755640199205369,4.273086226923031,-0.37583497412333194,0.9754050330046872,-0.7836392776605957,-1.2643013534794047e-128,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.77083,9.83333,6.784725,3.26389,3.9774669774669693,3.1362475252222755,0.8412194522446939,4.273086226923031,-0.2933653730486123,0.9688535267507072,-0.7852996645948279,-8.46360996369279e-130,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.78472,9.84722,6.784725,3.26389,3.7315462315462256,3.2182168647600555,0.51332936678617,4.273086226923031,-0.2097356465766003,0.9623460250207392,-0.78696005152906,-5.596263580328994e-131,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.79861,9.86111,6.784725,3.26389,3.8861693861693785,3.3006853266634604,0.5854840595059181,4.273086226923031,-0.1256067977389633,0.9558822322494487,-0.7886204384632922,-3.654922422154987e-132,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.8125,9.875,6.784725,3.26389,3.74553224553224,3.382996905276718,0.36253534025552225,4.273086226923031,-0.04163483219147341,0.949461854856727,-0.7902808253975244,-2.3577385639974283e-133,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.82639,9.88889,6.784725,3.26389,4.073815073815068,3.4645055885962925,0.609309485218775,4.273086226923031,0.04153423806233319,0.9430846012343548,-0.7919412123317565,-1.502279056205774e-134,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.84028,9.90278,6.784725,3.26389,4.047397047397042,3.544580210522609,0.502816836874433,4.273086226923031,0.12326924692288194,0.9367501817327598,-0.7936015992659887,-9.454597831748603e-136,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.85417,9.91667,6.784725,3.26389,4.29603729603729,3.6226091235647964,0.6734281724724935,4.273086226923031,0.20295854689930157,0.930458308647859,-0.7952619862002208,-5.87723409490281e-137,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.86806,9.93056,6.784725,3.26389,4.397824397824392,3.6980046583373367,0.6998197394870553,4.273086226923031,0.2800144686060741,0.9242086962079931,-0.796922373134453,-3.608613757164855e-138,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.88194,9.94444,6.784725,3.26389,4.700466200466193,3.7701566334986722,0.9303095669675203,4.273086226923031,0.35382563531868017,0.9180055146692249,-0.7985815646857233,-2.1929237581067057e-139,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.89583,9.95833,6.784725,3.26389,4.373348873348866,3.8386419752410847,0.5347068981077814,4.273086226923031,0.4239713639953246,0.9118395439524073,-0.8002419516199554,-1.3136200489522814e-140,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.90972,9.97222,6.784725,3.26389,4.343434343434337,3.902915889770665,0.44051845366367237,4.273086226923031,0.48990566545913633,0.9057149882317669,-0.8019023385541876,-7.772370334310823e-142,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.92361,9.98611,6.784725,3.26389,4.11460761460761,3.962525866798571,0.1520817478090386,4.273086226923031,0.5511760294212751,0.8996315693350603,-0.8035627254884197,-4.54228818586615e-143,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.9375,10.0,6.784725,3.26389,4.621989121989115,4.017061451577326,0.6049276704117892,4.273086226923031,0.607372001134262,0.8935890109584437,-0.8052231124226519,-2.62200409461014e-144,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.95139,10.01389,6.784725,3.26389,4.792540792540782,4.066156849820666,0.7263839427201164,4.273086226923031,0.6581277863118339,0.8875870386539255,-0.8068834993568841,-1.494959847721346e-145,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.96528,10.02778,6.784725,3.26389,5.080031080031072,4.109493153049591,0.9705379269814811,4.273086226923031,0.7031244764749919,0.8816253798168988,-0.8085438862911162,-8.419051632227427e-147,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.97917,10.04167,6.784725,3.26389,4.511266511266506,4.146800172270795,0.3644663389957108,4.273086226923031,0.7420918826304276,0.8757037636737618,-0.8102042732253484,-4.6831093584645813e-148,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,10.99306,10.05556,6.784725,3.26389,4.468531468531463,4.17785787107854,0.29067359745292265,4.273086226923031,0.7748099683724048,0.869821921269618,-0.8118646601595805,-2.573018493367855e-149,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,11.00694,10.06944,6.784725,3.26389,4.543512043512037,4.202481993322127,0.34103005018990995,4.273086226923031,0.801093282167262,0.8639837774540773,-0.8135238517108507,-1.399271474386484e-150,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,11.02083,10.08333,6.784725,3.26389,4.425796425796415,4.220591012445287,0.20520541335112785,4.273086226923031,0.8208626882246541,0.8581806547206515,-0.8151842386450828,-7.500486147654212e-152,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,11.03472,10.09722,6.784725,3.26389,4.308080808080799,4.232099770786087,0.07598103729471184,4.273086226923031,0.8340318334996863,0.8524165098411368,-0.816844625579315,-3.9711320418120895e-153,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,11.04861,10.11111,6.784725,3.26389,4.503885003884996,4.23699499247343,0.266890011411566,4.273086226923031,0.8405874421212607,0.8466910810128514,-0.8185050125135472,-2.076714159715979e-154,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,11.0625,10.125,6.784725,3.26389,4.569541569541561,4.235314623974361,0.3342269455671998,4.273086226923031,0.840567460556424,0.8410041081915638,-0.8201653994477793,-1.072695854333283e-155,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,11.07639,10.13889,6.784725,3.26389,4.313519813519808,4.227146855436012,0.08637295808379619,4.273086226923031,0.8340600789523082,0.8353553330796837,-0.8218257863820115,-5.4728552549507746e-157,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,11.09028,10.15278,6.784725,3.26389,4.292540792540787,4.212628767339342,0.07991202520144469,4.273086226923031,0.8212023777898694,0.8297444991145274,-0.8234861733162436,-2.757965339665097e-158,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,11.10417,10.16667,6.784725,3.26389,4.1693861693861605,4.1919446179265005,-0.02255844854034006,4.273086226923031,0.802178615311261,0.8241713514566682,-0.8251465602504758,-1.3727805823420987e-159,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,11.11806,10.18056,6.784725,3.26389,4.359362859362852,4.16532378942925,0.1940390699336021,4.273086226923031,0.7772181737482421,0.8186356369783594,-0.826806947184708,-6.749178789546746e-161,-0.0581736640573151,1.0
250625 to 250728::5B-T12m2_Raw.csv,5B-T12m2,DRG,11.13194,10.19444,6.784725,3.26389,4.573038073038064,4.133063622192522,0.43997445084554165,4.273086226923031,0.7466171980627846,0.8131410495641559,-0.8284661387359782,-3.284626154546002e-162,-0.0581736640573151,1.0
