Date,Time (hr:min),time_days,counts_sec,measurement_datetime,file,path,batch,recording_id,position,sample_code,recording_uid,tissue,scn_region,spinal_region,level,forskolin_status,reported_restart_datetime,restart_on_file_20min_node,forskolin_window_start_datetime,forskolin_window_end_datetime,forskolin_estimated_datetime,forskolin_time_days,forskolin_window_start_days,forskolin_window_end_days
2025-07-06,09:02,10.37639,69.569,2025-07-06 09:02:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,09:22,10.39028,69.822,2025-07-06 09:22:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,09:42,10.40417,69.054,2025-07-06 09:42:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,10:02,10.41806,69.459,2025-07-06 10:02:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,10:22,10.43194,69.189,2025-07-06 10:22:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,10:42,10.44583,69.311,2025-07-06 10:42:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,11:02,10.45972,68.849,2025-07-06 11:02:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,11:22,10.47361,69.235,2025-07-06 11:22:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,11:42,10.4875,68.589,2025-07-06 11:42:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,12:02,10.50139,68.71,2025-07-06 12:02:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,12:22,10.51528,68.593,2025-07-06 12:22:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,12:42,10.52917,68.331,2025-07-06 12:42:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,13:02,10.54306,67.981,2025-07-06 13:02:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,13:22,10.55694,68.12,2025-07-06 13:22:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,13:42,10.57083,67.928,2025-07-06 13:42:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,14:02,10.58472,68.163,2025-07-06 14:02:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,14:22,10.59861,67.903,2025-07-06 14:22:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,14:42,10.6125,68.042,2025-07-06 14:42:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,15:02,10.62639,68.477,2025-07-06 15:02:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,15:22,10.64028,68.462,2025-07-06 15:22:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,15:42,10.65417,68.875,2025-07-06 15:42:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,16:02,10.66806,68.697,2025-07-06 16:02:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,16:22,10.68194,68.441,2025-07-06 16:22:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,16:42,10.69583,68.452,2025-07-06 16:42:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,17:02,10.70972,68.422,2025-07-06 17:02:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,17:22,10.72361,68.175,2025-07-06 17:22:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,17:42,10.7375,68.91,2025-07-06 17:42:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,18:02,10.75139,68.773,2025-07-06 18:02:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,18:22,10.76528,68.711,2025-07-06 18:22:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,18:42,10.77917,69.237,2025-07-06 18:42:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,19:02,10.79306,69.588,2025-07-06 19:02:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,19:22,10.80694,69.956,2025-07-06 19:22:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,19:42,10.82083,69.724,2025-07-06 19:42:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,20:02,10.83472,69.988,2025-07-06 20:02:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,20:22,10.84861,69.505,2025-07-06 20:22:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,20:42,10.8625,69.906,2025-07-06 20:42:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,21:02,10.87639,70.063,2025-07-06 21:02:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,21:22,10.89028,70.048,2025-07-06 21:22:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,21:42,10.90417,69.591,2025-07-06 21:42:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,22:02,10.91806,70.449,2025-07-06 22:02:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,22:22,10.93194,70.009,2025-07-06 22:22:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,22:42,10.94583,70.647,2025-07-06 22:42:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,23:02,10.95972,70.83,2025-07-06 23:02:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,23:22,10.97361,70.906,2025-07-06 23:22:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-06,23:42,10.9875,71.345,2025-07-06 23:42:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-07,00:02,11.00139,70.9,2025-07-07 00:02:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-07,00:22,11.01528,71.25,2025-07-07 00:22:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-07,00:42,11.02917,70.682,2025-07-07 00:42:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-07,01:02,11.04306,70.771,2025-07-07 01:02:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-07,01:22,11.05694,70.944,2025-07-07 01:22:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-07,01:42,11.07083,70.153,2025-07-07 01:42:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-07,02:02,11.08472,70.813,2025-07-07 02:02:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-07,02:22,11.09861,71.061,2025-07-07 02:22:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-07,02:42,11.1125,71.028,2025-07-07 02:42:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-07,03:02,11.12639,71.312,2025-07-07 03:02:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-07,03:22,11.14028,71.124,2025-07-07 03:22:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-07,03:42,11.15417,71.465,2025-07-07 03:42:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-07,04:02,11.16806,71.117,2025-07-07 04:02:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-07,04:22,11.18194,70.698,2025-07-07 04:22:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-07,04:42,11.19583,71.232,2025-07-07 04:42:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-07,05:02,11.20972,70.768,2025-07-07 05:02:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-07,05:22,11.22361,71.612,2025-07-07 05:22:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-07,05:42,11.2375,71.041,2025-07-07 05:42:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
2025-07-07,06:02,11.25139,71.162,2025-07-07 06:02:00,6A-T7_Raw.csv,data/raw/All/250625 to 250728/6A-T7_Raw.csv,250625 to 250728,6A-T7,6A,T7,250625 to 250728::6A-T7_Raw.csv,DRG,,thoracic,T7,administered_estimated,2025-07-03 17:24:00,False,2025-07-03 17:20:00,2025-07-03 17:40:00,2025-07-03 17:30:00,7.729166666666667,7.722222222222222,7.736111111111111
